StokKodu;StokBarkod;StokAdi
3321;8,6901E+12;M.BIRLIK 400GR SEPET ZEYTIN
5562;8,6901E+12;M.BIRLIK 400GR XS KURU SELE ZEYTIN
5328;8,6901E+12;M.BIRLIK 400GRBIBER DOLGULU
4132;8,6901E+12;M.BIRLIK 500GR ELIT VAKUMLU ZYTIN
22812;8,6901E+12;M.BIRLIK 750GR 381-410 ZEYTIN
22811;8,6901E+12;M.BIRLIK 800GR 321-380 ZEYTIN
5325;8,6901E+12;M.BIRLIK 800GR GOLD ZEYTIN
4133;8,6901E+12;M.BIRLIK 800GR KURU SELE ZEYTIN
5672;8,6901E+12;M.BIRLIK 800GR PREMIUM ZEYTIN
3024;8,6901E+12;M.BIRLIK 800GR SEPET ZEYTIN
1123;8,6901E+12;M.BIRLIK AZ TUZLU ZEYTIN CAM 400GR
379;8,6901E+12;M.BIRLIK ELIT 1/2KG VAK.
16768;8,6901E+12;M.BIRLIK ELIT 1KG VAK.
3372;8,6901E+12;M.BIRLIK EX EX 1KG VAK.
3375;8,6901E+12;M.BIRLIK EX EX 500GR VAK.
12012;8,6901E+12;M.BIRLIK EXTRA 200GR SIYAH ZEYTIN
2932;8,6901E+12;M.BIRLIK EXTRA 400GR GURME ZYTIN
2931;8,6901E+12;M.BIRLIK EXTRA 800GR KURU SELE
13785;8,6901E+12;M.BIRLIK GEMLIK 400GR ORTA BOY
13784;8,6901E+12;M.BIRLIK GEMLIK 800GR
6305;8,6901E+12;M.BIRLIK HIPER 1KG VAK.
13166;8,6901E+12;M.BIRLIK HIPER 480GR TNK
3376;8,6901E+12;M.BIRLIK HIPER 500GR VKM
13909;8,6901E+12;M.BIRLIK HIPER 800GR TNK
6302;8,6901E+12;M.BIRLIK HUSUSI 1KG VAK.
6303;8,6901E+12;M.BIRLIK HUSUSI 500GR VAK.
7851;8,6901E+12;M.BIRLIK HUSUSI 800GR AZ TUZLU
5273;8,6901E+12;M.BIRLIK LUX 480GR TNK.
16767;8,6901E+12;M.BIRLIK MEGA 1KG VAK.
12745;8,6901E+12;M.BIRLIK MEGA 800GR TNK(AZ TUZLU)
3363;8,6901E+12;M.BIRLIK MINYON 1KG VAK.
6304;8,6901E+12;M.BIRLIK SUPER 1KG VAK.
6802;8,6901E+12;M.BIRLIK SUPER 500GR VAK.
12390;8,6901E+12;M.BIRLIK SUPER 800GR TNK
4548;2710032;M.BIRLIK YAGLI ZEYTIN KG
7852;8,6901E+12;M.BIRLIK ZEYT.EZ.175GR BAHARATLI
16769;8,6901E+12;M.BIRLIK ZEYT.EZ.175GR SADE
10622;8,6901E+12;M.BIRLIK ZEYT.EZ.340GR BAHARATLI CAM
16770;8,6901E+12;M.BIRLIK ZEYT.EZ.340GR SADE
21943;8,6901E+12;M.BIRLIK ZEYTIN 375GR H.KAP.
4539;2710029;M.BIRLIK ZEYTIN KG
5915;8,69063E+12;M.EFENDI 250GR ESPRESSO
5914;8,69063E+12;M.EFENDI 250GR FILTRE KAHVE COLOM.PRES.
704;8,69063E+12;M.EFENDI KAHVE 100GR
3907;8,69063E+12;M.EFENDI KAHVE 12*6GR
8530;8,69063E+12;M.EFENDI KAHVE 250GR
3989;8,69063E+12;M.EFENDI KAHVE BREZILLIAN FILTRE 250GR
3990;8,69063E+12;M.EFENDI KAHVE COLOMBIAN 250GR
5326;8,6901E+12;M.IRLIK 400GR CIZIK YESIL ZEYTIN
2390;8,69927E+12;MAGICBAKE KEDIDILI 200GR
2210154;4,796E+12;MAHMOOD TEA 900GR
22869;8,69752E+12;MALTANA ENERJI 250ML
3777;;MALTEPE
4179;86939232;MALTEPE UZUN KIRMIZI
1820;8,681E+12;MAMMA MIA 330ML CESIT
3823;8,69065E+12;MAMSAN YOGURT 1200GR
4144;2710244;MANAV AYVA 1KG
6938;2710606;MANAV BIBER KG
5292;2710061;MANAV DOMATES 1KG
2360;2710417;MANAV DUT KG
2050;2710434;MANAV ELMA KG
2486;2710404;MANAV GREYFURT
13419;2710099;MANAV GREYFURT 2
10121;2710762;MANAV GREYFURT ARTIK
1677;2,1E+12;MANAV GREYFURT(21)
4143;2710245;MANAV ISPANAK 1KG
2737;2710336;MANAV ITHAL ELMA KG
4754;2710068;MANAV KIRAZ 1KG
5766;2710550;MANAV KIVI KG
2740;2710334;MANAV MALTA ERIGI
6863;2710590;MANAV MALTA ERIGI
7219;2710636;MANAV MALTA ERIGI ARTIK
7163;2,104E+12;MANAV MALTA ERIGI(21)
4905;2710230;MANAV MANDALINA 1KG
4657;2710074;MANAV MANTAR 1KG
174;2710932;MANAV MUSMULA KG
4297;2710239;MANAV MUZ 1KG
4196;2710241;MANAV PIRASA 1KG
4208;2710240;MANAV PORTAKAL 1KG
4769;2710066;MANAV SALATALIK 1KG
4770;2710065;MANAV SEFTALI 1KG
4752;2710059;MANAV SOGAN 1KG
2738;2710335;MANAV TAZE FASULYE 1 KG
11117;2710767;MANAV TURSULUK KG
5924;8,68288E+12;MANSUR 200GR BADEM FILDISI DRAJE
5922;8,68288E+12;MANSUR 200GR BADEM SUTLU DRAJE
5919;8,68288E+12;MANSUR 200GR CAKILTASI DRAJE
5923;8,68288E+12;MANSUR 200GR FINDIK BITTER DRAJE
5920;8,68288E+12;MANSUR 200GR FINDIK FİLDİŞİ DRAJE
5921;8,68288E+12;MANSUR 200GR FINDIK SUTLU DRAJE
5864;8,68288E+12;MANSUR 200GR PADISAH TATLISI
5753;8,68288E+12;MANSUR 300GR CEVIZLI SUCUK
5865;8,68288E+12;MANSUR 300GR PADISAH TATLISI
5918;8,69775E+12;MANSUR 300GR UZUM IZMIR
5884;8,68288E+12;MANSUR GUNKURUSU 300GR
5867;8,68288E+12;MANSUR HURMA 200GR KUDUS
5866;8,69775E+12;MANSUR HURMA 500GR YAS SUKKARI
5884;8,68288E+12;MANSUR KAYISI 300GR
5861;8,68288E+12;MANSUR MUSKA 315GR EXTRA FISTIKLI
5860;8,69775E+12;MANSUR SADE FITILLI 230GR LOKUM
5885;8,69775E+12;MANSUR SIYAH BESNI 300GR
12225;8,69057E+12;MARC 2,5LT FLORAL,LAVANTA,KIR CICEKLERI
20728;8,69057E+12;MARC 2,5LT KIRCICEGI
4990;;MARC 250ML IKILI MAKINE TEMIZLEYICI
3020;8,69057E+12;MARC 250ML LIMON IKILI PAKET
2228;8,69057E+12;MARC 750ML ARAP SABUNLU
2227;8,69057E+12;MARC 750ML SIRKELI
20730;8,69057E+12;MARC AHSAP 2500ML
20729;8,69057E+12;MARC AHSAP 900ML
9551;8,69057E+12;MARC AHSAP TEM. 1000GR
3174;8,69057E+12;MARC BANYO 1000 GR
5339;8,69057E+12;MARC BANYO 750GR
4772;8,69057E+12;MARC BANYO SPREY 1LT
7924;8,69057E+12;MARC BANYO SPREY 500ML
11709;8,69057E+12;MARC DEO 1000GR ZAMBAK
9608;8,69057E+12;MARC DEO 1425 GR CAM
11958;8,69057E+12;MARC DEO 1425 GR ELMA
1404;8,69057E+12;MARC DEO 1425 GR SARI GULLER
2114;8,69057E+12;MARC DEO 1425 GR TURUNC
5248;8,69057E+12;MARC DEO 1425GR FLORAL
14525;8,69057E+12;MARC DEO 1425GR FRESH
5277;8,69057E+12;MARC DEO 1425GR LAVANTA
6509;8,69057E+12;MARC DEO 900 GR TURUNC
4102;8,69057E+12;MARC DEO 900GR ELMA
5236;8,69057E+12;MARC DEO 900GR FLORAL
5233;8,69057E+12;MARC DEO 900GR FRESH
5237;8,69057E+12;MARC DEO 900GR LAVANTA
11268;8,69057E+12;MARC DEO 900GR OKYANUS CICEKLERI
5235;8,69057E+12;MARC DEO 900ML CAM
6503;8,69057E+12;MARC DEO 900ML HIJYEN
11130;8,69057E+12;MARC DEO 900ML LIMON
14526;8,69057E+12;MARC DEO 900ML NANE
3956;8,69057E+12;MARC DEO 900ML SARI GULLER
2768;8,68232E+12;MARC EXPRESS 250ML
12224;8,69057E+12;MARC FLORAL 3000+1000GR
8752;8,69057E+12;MARC HIJYEN ULT.CAM.SUYU LIMON 830 GR
8751;8,69057E+12;MARC HIJYEN ULT.CAM.SUYU OKALIPTUS 830 G
5385;8,69057E+12;MARC KIREC SOKUCU 1425GR.
5265;8,69057E+12;MARC KIREC SOKUCU 475GR
5382;8,69057E+12;MARC KIREC SOKUCU 750GR
5027;8,69057E+12;MARC MUTFAK 1000 GR
6002;8,69057E+12;MARC MUTFAK 1000+250GR.
11735;8,69057E+12;MARC MUTFAK 500 ML SPRAY YEDEK HEDIYELI
5354;8,69057E+12;MARC MUTFAK 750GR
13421;8,69057E+12;MARC MUTFAK SPRAY LIMON 500ML
4602;8,69057E+12;MARC MUTFAK SPREY 400GR
7925;8,69057E+12;MARC MUTFAK SPREY 500 ML
4316;8,69057E+12;MARC MUTFAK SPREY 750ML
12700;8,69057E+12;MARC SIVI KIREC VE PAS SOKUCU 1000GR
4672;8,69057E+12;MARC SIVI KREM AMONYAKLI 1200GR
4673;8,69057E+12;MARC SIVI KREM AMONYAKLI 750GR
1837;8,69057E+12;MARC SIVI KREM DEO.1200 GR
5363;8,69057E+12;MARC SIVI KREM TEMIZ.675+75GR
20719;2,1E+12;MARC SPREY 750ML BANYO
20720;2,1E+12;MARC SPREY 750ML MUTFAK
1745;8,69057E+12;MARC WC TEKLI 250ML
10812;8,69068E+12;MARET 250 GR MACAR SALAM
4443;8,69068E+12;MARET AFY.SALAM 220GR
4439;8,69068E+12;MARET AFY.SOSIS 200GR
4444;8,69068E+12;MARET AFY.SUCUK 200GR
4848;8,69068E+12;MARET BATON SUC.VAK 175GR
2834;2710324;MARET DILIMLI SUCUK
4977;8,69747E+12;MARET DILIMLI SUCUK 200GR
2854;8,69068E+12;MARET DUZEY SOSIS 480 GR
221006;8,69747E+12;MARET ENFES HINDI SALAM 500GR
21357;8,69747E+12;MARET HINDI FUME 60GR
21355;8,69747E+12;MARET HINDI SALAM 60GR
22188;8,69747E+12;MARET HINDI SOSIS 140GR
21788;8,69747E+12;MARET LEZ.HINDI FUME 110GR
21789;8,69747E+12;MARET LEZ.HINDI SALAM 110GR
21790;8,69747E+12;MARET LEZ.JAMBON 110GR
21787;8,69747E+12;MARET LEZ.MACAR SALAM 110GR
21356;8,69747E+12;MARET MACAR SALAM 50GR
21791;8,69068E+12;MARET MANGAL LEZZETI 350GR
22058;8,69747E+12;MARET PASTIRMA 100GR CEMENSIZ
19704;8,69068E+12;MARET PRT.SALAM 60GR
19706;8,69068E+12;MARET PRT.SOSIS 120GR
19705;8,69068E+12;MARET PRT.SUCUK 75GR DANA
4900;8,69068E+12;MARET SALAM 250GR DILLI
12444;8,69068E+12;MARET SALAM 250GR FISTIKLI
8049;8,69068E+12;MARET SALAM 250GR HINDI TOMBUL
4904;8,69068E+12;MARET SALAM 250GR MACAR TOMBUL
4901;8,69068E+12;MARET SALAM 250GR PILIC TOMBUL
5167;2710224;MARET SALAM AFIYETLE  KG
19698;8,69068E+12;MARET SALAM AFIYETLE 750GR
12405;2710780;MARET SALAM MACAR KG
19993;8,69068E+12;MARET SALAM PILIC 220GR YORE
16793;8,69068E+12;MARET SALAM YORE 900GR
22465;8,69747E+12;MARET SALAM YORE PILIC 550GR
2828;8,69068E+12;MARET SALAM YORE TOMBUL 250GR
19908;8,69068E+12;MARET SOSIS 250GR KOKTEYL
3952;8,69068E+12;MARET SOSIS 500GR KOKTEYL KUVET
4907;8,69068E+12;MARET SOSIS BUFE 480GR
2853;8,69068E+12;MARET SOSIS FIRSAT 240 GR
19699;8,69068E+12;MARET SOSIS KOKTEYL 350GR
12510;8,69068E+12;MARET SOSIS MANGAL 300GR
4891;8,69068E+12;MARET SOSIS SOYULMUS 5'LI 240 GR
19927;8,69068E+12;MARET SOSIS YORE PILIC 250GR KOKTEYL
4849;8,69068E+12;MARET SUCUK 220GR BONCUK
12395;8,69068E+12;MARET SUCUK 250GR BONCUK ACILI
8048;8,69068E+12;MARET SUCUK 250GR HINDI YORE
4806;8,69068E+12;MARET SUCUK 250GR VAK.ALTIN
21915;8,69747E+12;MARET SUCUK 300GR
5487;8,69068E+12;MARET SUCUK 475GR VAK.TOST
2833;8,69068E+12;MARET SUCUK AFIYETLE 250GR
12513;8,69068E+12;MARET SUCUK MANGAL 350GR
19928;8,69068E+12;MARET SUCUK PILIC YORE 225GR
19700;8,69068E+12;MARET SUCUK TOST 225GR
5169;8,69068E+12;MARET SUCUK YORE 250GR
21937;8,69068E+12;MARET YORE PILIC SALAM 650GR
827;3,80021E+12;MARETTI 70GR CESIT
11431;8,6905E+12;MARIFET HAMUR KABARTMA TOZU 60GR 6 LI
10723;8,6905E+12;MARIFET KAKAO 25 GR
10724;8,6905E+12;MARIFET KAKAO 50 GR
202;8,016E+12;MARINI SAVOLARDI ALCACAO KEDI DILI 200GR
16830;8,69148E+12;MARMARA PEY.KREM BEYAZ 500GR
16831;8,69148E+12;MARMARA PEY.KREM KASAR 500GR
22000;5,00016E+12;MARS BAR 51GR
5081;;MARSILYA KEDI KUMU 2LT
5012;4,26003E+12;MASK 250ML CLASSIC
5010;4,26003E+12;MASK 250ML COFFEE
5011;4,26003E+12;MASK 250ML SENS.LIME
5156;8,68372E+12;MASTER BUT 65GR TUZLU IC BADEM
5177;8,68372E+12;MASTER FARM 120GR KURU ERIK
5179;8,68372E+12;MASTER FARM 140GR GUN KURUSU
5178;8,68372E+12;MASTER FARM 140GR KURU KAYISI
5167;8,68372E+12;MASTER FARM 150GR ARONYA
5337;8,68219E+12;MASTER FARM 150GR CEVIZICI
5182;8,68372E+12;MASTER FARM 150GR CRANBERRY
5168;8,68372E+12;MASTER FARM 150GR INCIR
5169;8,68372E+12;MASTER FARM 160GR TATLI BADEM
5181;8,68372E+12;MASTER FARM 175GR SIYAH UZUM
5180;8,68372E+12;MASTER FARM KURU UZUM 175GR
11151;8,69744E+12;MASTER HALI SAMPUANI 1000 GR
5155;8,68372E+12;MASTER NUT 125GR SIIRT FISTIGI
5171;8,68372E+12;MASTER NUT 130GR FINDIK ICI
5390;8,68372E+12;MASTER NUT 135GR KAVR.TUZLU BADEM
5175;8,68372E+12;MASTER NUT 140GR CIG KAJU
5172;8,68372E+12;MASTER NUT 140GR KAB.ANTEP FISTIGI
5173;8,68372E+12;MASTER NUT 140GR TUZLU FINDIK ICI
5170;8,68372E+12;MASTER NUT 140GR TUZLU KAJU
5174;8,68372E+12;MASTER NUT 150GR CEVIZ ICI
5176;8,68372E+12;MASTER NUT 180GR CIG IC FINDIK
5524;8,68372E+12;MASTER NUT 300GR FISTIK EZMESI
5688;8,68372E+12;MASTER NUT 300GR LEBLEBI EZMESI
5385;8,68372E+12;MASTER NUT 300GR PARCACIKLI FIST.EZMESI
5158;8,68372E+12;MASTER NUT 55GR MISIR CEREZI
5153;8,68372E+12;MASTER NUT 60GR FINDIK ICI
4036;8,68219E+12;MASTER NUT 60GR KABAK CEKIRDEGI
5149;8,68372E+12;MASTER NUT 60GR KABAK CEKIRDEGI
5159;8,68219E+12;MASTER NUT 60GR NR.1
5154;8,68372E+12;MASTER NUT 70GR KAB.ANTEP FISTIGI
4072;8,68219E+12;MASTER NUT 70GR TUZLU FINDIK
5336;8,68372E+12;MASTER NUT 70GR TUZLU FINDIK
5152;8,68372E+12;MASTER NUT 75GR ACILI KIZ.IC YER FISTIGI
5151;8,68372E+12;MASTER NUT 7GR TUZLU KIZARTILMIS IC YER FISTIGI
5166;8,68372E+12;MASTER NUT 80GR BENEKLI LEBLEBI
5161;8,68219E+12;MASTER NUT 80GR NR.2
5162;8,68372E+12;MASTER NUT 80GR NR.3
5157;8,68372E+12;MASTER NUT 80GR TUZLU LEBLEBI
5160;8,68372E+12;MASTER NUT 80GR YER FISTIGI TUZLU
5523;8,68372E+12;MASTER POTATO 160GR CESITLERI
1886;8,69059E+12;MATCH DEO 150ML
479;8,69171E+12;MATMAZEL CIKOLATA 150GR
478;8,69171E+12;MATMAZEL CIKOLATA 300GR
12077;8,6905E+12;MAVI YESIL LIGHT 250GR KASE MARGARIN
13085;8,6905E+12;MAVI YESIL LIGHT 4825 LIFLI KETCAP 400GR
12078;8,6905E+12;MAVI YESIL LIGHT 500GR KASE MARGARIN
2218;8,69585E+12;MAVI YESIL LIGHT BEY PEYNIR 500 GR
2217;8,69585E+12;MAVI YESIL LIGHT BEY PEYNIR 650 GR
10933;8,6905E+12;MAVI YESIL LIGHT BIS.ELMA LIFLI 50GR
10934;8,6905E+12;MAVI YESIL LIGHT BIS.LIMON LIFLI 50GR
14103;8,6905E+12;MAVI YESIL LIGHT COKOSANDVIC 30GR
2219;8,69585E+12;MAVI YESIL LIGHT KASAR PEY.200 GR
13143;8,6905E+12;MAVI YESIL LIGHT MAYONEZ 250GR CAM
10963;8,6905E+12;MAVI YESIL LIGHT MISIR CEREZI PEY.30GR
9396;8,69585E+12;MAVI YESIL LIGHT PIZZA KRAKER 50 GR
13303;8,6905E+12;MAVI YESIL LIGHT PUDING KAKAOLU 35GR*2
13304;8,6905E+12;MAVI YESIL LIGHT PUDING VANILYALI 2*35GR
1876;8,6905E+12;MAVI YESIL LIGHT RECEL 275GR AHUDUDU
1879;8,6905E+12;MAVI YESIL LIGHT RECEL 275GR CILEK
7407;8,6905E+12;MAVI YESIL LIGHT RECEL 275GR PORTAKAL
1878;8,6905E+12;MAVI YESIL LIGHT RECEL 275GR VISNE
11162;8,6905E+12;MAVI YESIL LIGHT RECEL AHUDUDU 200 GR
11058;8,6905E+12;MAVI YESIL LIGHT RECEL CILEK 200GR
11161;8,6905E+12;MAVI YESIL LIGHT RECEL PORTAKAL 200 GR
11160;8,6905E+12;MAVI YESIL LIGHT RECEL VISNE 200 GR
12064;8,6905E+12;MAXELL EXPER 7974 9 VOLT SHRINK
8722;8,6905E+12;MAXELL EXPER 7989 ALKALINE 9 VOLT
205;8,588E+12;MAXPORT PROTEIN BAR 60GR
8249;8,69057E+12;MAXWELL.HOUSE.100GR
8250;8,69057E+12;MAXWELL.HOUSE.200GR
4102;8,68351E+12;MCV 350GR BISCUIT SPREAD
4115;8,6905E+12;MCV BITTER CIK.98GRBISKUVI
80;8,6905E+12;MCV DIGESTIVE ORIGINAL120GR
3161;8,69077E+12;MCV DISEGTIVE 120GR KARAMELLI BISKUVI
1522;8,6905E+12;MCV DISEGTIVE THINS SUTLU 93GR
1523;8,6905E+12;MCV DISEGTIVE102GR BITTER CIKOLATALI
4116;8,6905E+12;MCV KRML&TAR.88GR BISKUVI
3703;8,6905E+12;MCV SUTLU KAKAOLU 90GR
5060;8,6905E+12;MCV WAFER KRML GOFRET 114GR
2766;8,68091E+12;ME BAKERY VANILLA WAFERS 600GR
22599;8,69063E+12;MEHMET EFENDI KAHVE 500GR
146;8,69746E+12;MELCE DIZALTI
3918;8,69907E+12;MELIS 340GR KOZLENMIS JALAPENO
4007;8,69907E+12;MELIS 350GR KORNISON TURSU
5506;8,68248E+12;MELIS 540GR GARNITUR
4225;8,69907E+12;MELIS 640GR KOZLENMIS PATLICAN
4008;8,69907E+12;MELIS 680GR KORNISON TURSU
4226;8,69907E+12;MELIS 680GR KOZLENMIS BIBER
5855;8,69907E+12;MELIS 720ML ÜC BURUN BIBER TURSUSU
3198;8,69907E+12;MELIS SARIMSAK 180GR
8917;8,6916E+12;MELTEM 250GR SALEP POSET
8708;8,6916E+12;MELTEM ELMA 750 GR
8704;8,6916E+12;MELTEM ELMA KAV.480 GR
8709;8,6916E+12;MELTEM KIVI 750 GR
8710;8,6916E+12;MELTEM KUSBURNU 750 GR
8705;8,6916E+12;MELTEM KUSBURNU KAV.480 GR
8707;8,6916E+12;MELTEM LIMON 750 GR
8703;8,6916E+12;MELTEM LIMON KAV.350 GR
8706;8,6916E+12;MELTEM PORTAKAL 750 GR
8702;8,6916E+12;MELTEM PORTAKAL KAV.480 GR
8918;8,6916E+12;MELTEM SALEP 200 GR
8711;8,6916E+12;MELTEM SALEP 20GR*10AD
8712;8,6916E+12;MELTEM SALEP PVC 250 GR
8698;8,6916E+12;MELTEM SICAK CIKOLATA 20G*10PK
3965;80853985;MENTOS CLEANBREATH 21GR CESIT
5627;80861256;MENTOS PURE 30GR CESITLERI
2210188;46177681;MENTOS STICK CHOCO 380GR
22551;8,7234E+12;MENTOS.POP INS.50GR
3899;8,69549E+12;MERAKLILAR FINDIK 200GR
3900;8,69549E+12;MERAKLILAR KAYISI 300GR
3898;8,69549E+12;MERAKLILAR UZUM 300GR
4021;2710145;MERCAN KAVURMA KG RIZE
2903;2710314;MERCAN SALAM KG CIFTLIK
9190;2710205;MERCAN SALAM MACAR KG
4988;8,69934E+12;MERCAN SUCUK 200GR VAK.PILIC
6391;8,69934E+12;MERCAN SUCUK 250GR VAK.DANA
4986;8,69934E+12;MERCAN SUCUK 300GR VAK.BUFE
9191;8,69934E+12;MERCAN SUCUK 350GR PILIC BATON
9566;2710206;MERCAN SUCUK KG GAZ.VAK.
3704;8,69383E+12;MERSIN LIMON SUYU 500GR
10865;8,69395E+12;MERT KUP SEKER 750GR
16300;8,69069E+12;MEYOZ 1LT CAM KAYISI
16301;8,69069E+12;MEYOZ 1LT CAM SEFTALI
16302;8,69069E+12;MEYOZ 1LT CAM VISNE
2395;8,681E+12;MEYPARE LIMONATA 250ML
12541;8,69046E+12;MEYSAH ORALET 300GR PORTAKAL POSET
21633;8,69079E+12;MEYSU 1LT MEYVE SUYU CESITLERI
21634;8,69079E+12;MEYSU 1LT MEYVE SUYU CESITLERI
21636;8,69079E+12;MEYSU 1LT MEYVE SUYU CESITLERI
21638;8,69079E+12;MEYSU 1LT MEYVE SUYU CESITLERI
4968;8,68105E+12;MEYSU 1LT MEYVE SUYU CESITLERI
5725;8,68105E+12;MEYSU 200ML MEYVE SUYU CESITLERI
20702;8,69079E+12;MEYSU CAM 1LT KARISIK
20703;8,69079E+12;MEYSU CAM 1LT KAYISI
20704;8,69079E+12;MEYSU CAM 1LT SEFTALI
21641;8,69079E+12;MEYSU M.SUYU 1LT %100 PORTAKAL,
21642;8,69079E+12;MEYSU M.SUYU 1LT %100 UZUM
21639;8,69079E+12;MEYSU M.SUYU 1LT ELMA
21637;8,69079E+12;MEYSU M.SUYU 1LT MANGO
21640;8,69079E+12;MEYSU M.SUYU 1LT PORTAKAL
21635;8,69079E+12;MEYSU M.SUYU 1LT VISNE
10825;8,69039E+12;MICRA MATIK 3 KG
19226;7,6222E+12;MILKA 3 TAT 51GR
19332;7,6223E+12;MILKA 80GR KARE BISKUVILI
3636;7,6223E+12;MILKA 80GR KARE BITTER
19331;7,6223E+12;MILKA 80GR KARE CIL.YOG.
19333;7,6223E+12;MILKA 80GR KARE FINDIKLI
4633;7,6223E+12;MILKA 80GR KARE SUTLU
2803;7,6222E+12;MILKA 87,5 GR MILKINIS
12431;8,69052E+12;MILKA BATON 25GR FINDIKLI
19905;8,69052E+12;MILKA BATON 25GR FISTIKLI
3515;8,69052E+12;MILKA BATON 25GR SUTLU
16725;7,6223E+12;MILKA BATON 32GR FINDIKLI
16724;7,6223E+12;MILKA BATON 32GR SUTLU
16726;7,6223E+12;MILKA BATON 35GR BEYAZ
19643;8,69052E+12;MILKA BONIBON 27GR
18735;8,69052E+12;MILKA BONIBON 54GR
707;7,6223E+12;MILKA CAKE 175GR CHOC.
6171;7,6223E+12;MILKA CARAMEL SNAX 60GR
17551;7,6223E+12;MILKA CEREZOS 58GR
16326;7,6223E+12;MILKA CEREZOS RINGS 31GR
708;7,62221E+12;MILKA CHOCOCREME 260GR
9864;8,69057E+12;MILKA COKOMAX 33 GR
10985;5,90148E+12;MILKA CRISPY CER.100 GR
334;7,62221E+12;MILKA DARK MILK 85GR CESIT
9122;7,6223E+12;MILKA GOFREE 28,5GR BEYAZ
9121;7,6223E+12;MILKA GOFREE 28,5GR CIKOLATALI
4922;7,6223E+12;MILKA GOFREE BEYAZ 38GR
4632;5,90148E+12;MILKA GOFREE CIKOLATALI 38GR
15174;5,90148E+12;MILKA GOFREE FINDIKLI 38GR
10135;3,80001E+12;MILKA KREM CIKOLATA 190 GR
10152;3,80001E+12;MILKA KREM CIKOLATA 380 GR
6170;8,58104E+12;MILKA LILA STARS CIT.KEYIF 40GR
10986;8,58104E+12;MILKA LILA STARS CORN FLK.70GR
7678;8,58104E+12;MILKA LILA STARS FINDIKLI 45GR
19906;8,58104E+12;MILKA LILA STARS UZUMLU 60GR
7679;59007654;MILKA LILA STARS UZUMLU 80GR
1087;7,6224E+12;MILKA LUFLEE 60 GR
7682;7,6224E+12;MILKA LUFLEE BAR 34 GR
11164;7,6224E+12;MILKA MANDEL 100 GR BADEMLI
19227;7,6223E+12;MILKA MILKINIS 43,75GR
11165;7,6223E+12;MILKA MILKINIS 87,5 GR
6981;7,6223E+12;MILKA M-JOY ANTEP FIS.60GR
14147;8,69741E+12;MILKA M-JOY BADEMLI 60GR
15469;8,69741E+12;MILKA M-JOY BAR ANTEP FIS.38,5GR
15468;8,69741E+12;MILKA M-JOY BAR BADEM 38,5GR
15467;8,69741E+12;MILKA M-JOY BAR FINDIK 38,5GR
15470;8,69741E+12;MILKA M-JOY BAR SUTLU 38,5GR
17474;7,6223E+12;MILKA M-JOY BLACK FINDIK 60GR
15472;7,6223E+12;MILKA M-JOY CIT.GEVREK 60GR
6244;7,6222E+12;MILKA M-JOY FINDIKLI 60GR
14148;8,58104E+12;MILKA M-JOY FINDIKLI 70GR
15471;8,69741E+12;MILKA M-JOY PIR.GEVREK 35GR
14146;7,6222E+12;MILKA M-JOY SUTLU 60GR
7681;4,0257E+12;MILKA NAPS 75 GR
1618;7,62221E+12;MILKA OREO 37GR
21235;7,62221E+12;MILKA OREO 38GR
21863;7,62221E+12;MILKA OREO 95GR
54;7,62221E+12;MILKA OREO BAR 37GR
65;7,62221E+12;MILKA OREO CHOCO 228GR
64;7,62221E+12;MILKA OREO CHOCO 38GR
813;7,62221E+12;MILKA PEANUT CARAMEL 37GR
2788;7,6222E+12;MILKA SIYAH 40GR
709;7,62221E+12;MILKA SOFT 150GR CHOC.
814;7,62221E+12;MILKA STRAWBERRY 36,5GR
17038;7,6223E+12;MILKA TABLET 100GR ALPINE
15474;5,99871E+12;MILKA TABLET 100GR CARAMEL
15475;7,6223E+12;MILKA TABLET 100GR CIKOLATA RUYASI
15685;7,6223E+12;MILKA TABLET 100GR DREAM(PEAK)
15473;4,0257E+12;MILKA TABLET 100GR FIN.EZMELI(NOISETTE)
1085;7,6224E+12;MILKA TABLET 100GR HAPPY COWS
17838;7,6223E+12;MILKA TABLET 100GR KAK.AHU.
17837;7,6223E+12;MILKA TABLET 100GR KAR.KAHVE
17063;7,6223E+12;MILKA TABLET 100GR MOUNTAIN
19348;7,6223E+12;MILKA TABLET 100GR PAT.SEKERLI
19347;7,6223E+12;MILKA TABLET 100GR RENKLI DRJ'LI
9377;7,62221E+12;MILKA TABLET 100GR VANILYA
12181;7,62221E+12;MILKA TABLET 100GR YENI YIL
7746;7,6222E+12;MILKA TABLET 100GR YOG.CILEKLI
17836;7,6223E+12;MILKA TABLET 100GR YOG.POR.
4915;7,6223E+12;MILKA TABLET 80GR ANTEP FISTIKLI
3637;7,6222E+12;MILKA TABLET 80GR BEYAZ
2789;7,6222E+12;MILKA TABLET 80GR BITTER
20047;8,69052E+12;MILKA TABLET 80GR BONIBON
20254;7,62221E+12;MILKA TABLET 80GR BUBBLY
3626;7,62221E+12;MILKA TABLET 80GR BUBBLY FIN.BEYAZ
3638;7,6222E+12;MILKA TABLET 80GR FINDIKLI
3634;7,6222E+12;MILKA TABLET 80GR SUTLU
3650;7,6222E+12;MILKA TABLET 80GR UZUM.FINDIK
22460;7,62221E+12;MILKA TABLET 87GR MINI TUC
22184;7,62221E+12;MILKA TABLET 87GR PETIT
3288;7,62221E+12;MILKA TABLET 92GR OREO
